name,channel,section,frame,EndNodes_1,EndNodes_2,node_Idx_1,node_Idx_2,Name,Type,Weight,Original,Original_cv,Intensity,Intensity_cv,Gradient,Gradient_cv,Width_initial,Width_initial_cv,Width_intact,Length,Number,Midpoint,Tortuosity,Distance,Width,Width_cv,Area,Volume,Resistance_2,Resistance_4,Resistance_2ave,Resistance_4ave,Or_ij,Or_ji,Region,Route_factor,Accessibility,Accessibility_ratio,Betweenness,cord_Rank,cord_Disconnected,cord_meanDisconnect,spatial_Disconnected,spatial_meanDisconnect,Ai,Aj
DF56(6)_t09,1,1,1,4048,4078,76426598,76956476,5117,E,4.672206879,1,0,0.997385681,0.007908248,170.0888824,0.124584876,5.547232628,0.020996911,1,56.42640305,45,76691536,1.059569001,2787.171875,5.547232628,0.020996911,24.16810608,1363.719238,4.672206879,0.152202636,18.67797279,2.427934408,34.28687698,-145.713123,1652.397656,1.124199271,0.003767551,10.50081158,774855,11,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4049,4087,76426639,77052920,5118,E,9.626005173,1,0,1,0,188.6938782,0.052183293,5.599887848,0.000139326,1,118.539093,98,76763864,1.077049732,2852.294922,5.599887848,0.000139326,24.62909889,2919.510986,9.626005173,0.306966066,38.50375366,4.911389351,60.75159962,-117.0510691,3558.055728,1.125248671,0.003682592,10.50383854,56221,2,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4050,4191,76444295,78322650,5119,E,37.26954651,0.792277932,0.261714458,0.887311101,0.176343352,157.383255,0.325302452,4.784536362,0.20453611,1,280.262085,227,77226920,1.115308166,4570.220215,4.784536362,0.20453611,17.97916794,5038.878906,37.26954651,2.556133747,124.7052536,21.79038811,-57.99461679,134.3772443,7029.845785,1.193197966,0.00199572,9.120880127,11039,19,1,2,13,14,245,43
DF56(6)_t09,1,1,1,4051,4061,76462399,76715276,5120,E,3.320120573,0.747593522,0.135155275,0.835650682,0.065969005,118.3181839,0.06412261,4.213600159,0.059151683,1,23.0710659,22,76582816,1.068746567,2514.508545,4.213600159,0.059151683,13.94429398,321.7097168,3.320120573,0.190068245,13.23613262,2.982046604,-11.30993247,164.7448813,372.6076727,1.189339757,0.003655814,9.192574501,21100,2,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4052,4138,76472264,77796911,5121,E,14.57842159,0.786292136,0.249460593,0.875993609,0.147301659,134.4234161,0.226985455,4.795364857,0.159866184,1,122.8406067,111,77134600,1.08453989,1691.103149,4.795364857,0.159866184,18.06064224,2218.580322,14.57842159,0.766588867,54.41250992,9.464886665,26.14684124,180,3083.693717,1.117919445,0.005648332,9.551911354,53565,11,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4053,4069,76508481,76857678,5123,E,6.186968327,0.794560313,0.202507466,0.811132133,0.258068651,120.0645142,0.29569146,4.29368782,0.24757725,1,38.28427505,31,76689104,1.069243073,1646.156738,4.250144005,0.24768509,14.18721581,543.1472778,6.186968327,0.549034536,21.58804131,4.780418873,-19.65382406,133.025066,658.2511327,1.147140145,0.006081831,10.01164722,30000,16,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4053,4071,76508481,76881806,5122,E,3.389105797,1,0,1,0,176.9117584,0.054330815,5.596931458,0.001029958,1,41.69848633,34,76677080,1.080257177,1643.868286,5.596931458,0.001029958,24.60310173,1025.912109,3.389105797,0.108171143,13.55877399,1.731332302,40.60129465,-147.0947571,1021.303436,1.149011374,0.00613402,10.08352089,2537405,5,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4054,4073,76532320,76929713,6050,E,23.44980049,0.554139495,0.320752472,0.503921568,0.3776021,72.55555725,0.361744493,2.658703566,0.356940836,1,43.69849014,36,76712944,1.295374274,1691.984863,2.658703566,0.356940836,5.551747799,242.6029968,23.44980049,7.355484962,62.9689827,35.63254166,-18.43550837,-146.3106498,1161.244757,1.081627369,0.004331499,7.328831196,21100,10,10,11,19,20,0,0
DF56(6)_t09,1,1,1,4056,4058,76577467,76637675,5124,E,3.150045633,0.613071918,0.064433254,0.407189518,0.10574913,59.16666794,0.101079278,2.187385559,0.09499836,1,5.828427315,6,76601552,1.082311749,3802.335693,2.187385559,0.09499836,3.757859707,21.90241241,3.150045633,0.685733914,12.40797234,10.37313747,45,126.8698976,30.78760801,1.284323215,0.001716559,6.526932716,5278,19,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4056,4066,76794262,76577467,1362,E,48.18203735,0.504313767,0.156601906,0.354803979,0.271902502,52,0.256718248,1.754392028,0.237129971,1,48.11270142,40,76697904,1.1201123,3787.025879,1.73729527,0.234256089,2.370484829,114.0504303,48.18203735,30.08185196,162.3725281,215.1916046,59.53445508,-110.854458,390.010864,1.295260549,0.001652683,6.258751869,5278,1,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4057,4065,76603277,76783881,5125,E,2.615760565,1,0,1,0,180.3333282,0.043173317,5.599999905,0,1,32.21319962,27,76699600,1.073177218,2375.872314,5.599999905,0,24.63008499,793.4138184,2.615760565,0.083410725,10.46304131,1.3345716,-56.30993247,116.5650512,849.694861,1.083128214,0.004537462,10.78043079,910437,9,8,9,17,18,152,141
DF56(6)_t09,1,1,1,4058,4064,76637675,76770118,5127,E,93.85666656,0.491219103,0.371447384,0.272463769,0.868460059,40.69565201,0.809150279,1.493691444,0.840277851,1,25.31370735,23,76685832,1.153007746,3815.828369,1.177124262,0.608340323,1.088264585,27.54801178,93.85666656,268.5140686,186.0849457,537.1883545,-68.19859051,125.5376778,105.3332897,1.284057379,0.001760924,6.719383717,0,6,1,2,13,14,247,246
DF56(6)_t09,1,1,1,4058,4080,76637675,76974845,5126,E,326.2998962,0.484648436,0.194828704,0.216642752,0.70016706,32.85365677,0.638312042,1.074940205,0.819264054,1,44.97056198,41,76878520,1.570440054,3808.876221,0.950015068,0.734477937,0.708844364,31.8771286,326.2998962,1683.60083,507.5366516,2249.398682,16.69924423,124.9920202,149.1862271,1.287364244,0.001756422,6.689992905,0,16,1,2,13,14,247,247
DF56(6)_t09,1,1,1,4059,4095,76672769,77154582,1361,E,14.18588829,0.877327502,0.13536714,0.97321707,0.079889938,164.0296326,0.166717261,5.325794697,0.089515887,1,155.9533386,135,76733048,1.122896791,4698.954102,5.321671963,0.090034887,22.24262619,3468.811768,14.18588829,0.548866868,56.09170151,7.922501564,85.91438322,-118.4126614,4463.392507,1.179695606,0.002000718,9.401284218,5278,20,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4060,4061,76715246,76715276,5128,E,267.0901184,0.420746386,0.366081089,0.24996841,1.013101697,37.48387146,0.932918251,1.353333354,0.98992759,1,30,31,76715264,1,2507.739746,0.979288161,0.901952446,0.753201008,22.59603119,267.0901184,1727.059692,318.6400452,1329.043945,90.00155425,-90.00349706,105.9110963,1.200089574,0.003605927,9.042726517,0,18,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4060,4077,76956075,76715246,1365,E,17.65541267,0.491265655,0.141412735,0.388413548,0.152753368,56.54545593,0.144265175,1.961247921,0.141441286,1,25.14213371,22,76847704,1.101496935,2500.243896,1.96124804,0.141441271,3.021029234,75.9551239,17.65541267,5.372296333,66.57898712,69.23603058,-15.2551187,138.3664607,276.9159924,1.21240139,0.003468932,8.673176765,5278,3,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4061,4110,76715276,77413693,5129,E,13.3641386,0.698903382,0.227117285,0.726287842,0.181604758,103.4406815,0.180112541,3.677966118,0.16004926,1,65.87005615,59,77064488,1.079257011,2531.733154,3.677966118,0.16004926,10.62442207,699.8312988,13.3641386,1.139877796,49.59897614,14.66618824,-9.782407032,154.2306724,994.6467141,1.198955297,0.003547621,8.981629372,15828,12,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4062,4090,76715373,77100727,5130,E,2.949606419,0.983838379,0.042823385,1,0,166.1515198,0.041483667,5.586276531,0.004061484,1,36.14213562,33,76908048,1.078029513,2607.097656,5.586276531,0.004061484,24.50951576,885.8262329,2.949606419,0.094536871,11.79693222,1.512112856,14.0366549,-159.4445296,860.423092,1.164111853,0.003729819,9.724002838,72182,14,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4062,4102,77305531,76715373,1371,E,26.82043839,0.800953925,0.228913024,0.802437723,0.258532286,119.3693695,0.293566197,4.150143147,0.28711623,1,126.9827423,111,76823808,1.140292645,2643.982666,4.123540401,0.287607044,13.35458469,1695.801758,26.82043839,3.466421127,76.06840515,17.8946743,80.86982352,-133.602819,2492.140444,1.163560867,0.003570856,9.441280365,5278,4,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4063,4083,76721473,77022480,5132,E,5.360730648,0.955413461,0.101844847,0.938874722,0.134609893,156.282608,0.198730543,5.160844326,0.148425311,1,54.52690887,46,76865952,1.096253633,4285.589355,5.130204678,0.152730182,20.67089462,1127.119995,5.360730648,0.26048106,21.10287285,3.20724535,-63.43494882,119.0546041,1144.057165,1.19106245,0.002072206,8.88062191,115068,9,1,2,13,14,228,228
DF56(6)_t09,1,1,1,4063,4101,76721473,77299479,5131,E,55.41944885,0.623450994,0.378148645,0.496941209,0.555615246,75.73999786,0.619363666,2.647592068,0.597964704,1,55.2131958,50,77010480,1.126096606,4270.759277,2.319546938,0.560560644,4.22567606,233.3130798,55.41944885,45.38631058,104.5289688,77.71240234,0,159.145542,534.979965,1.194115639,0.002064717,8.817907333,0,5,1,2,13,14,248,248
DF56(6)_t09,1,1,1,4064,4080,76770118,76974845,5133,E,2.911318302,0.886274576,0.085503824,0.900217891,0.102329157,127.5,0.102200054,4.469324589,0.093565539,1,22.38477325,18,76866464,1.045971751,3823.947021,4.469324589,0.093565539,15.68822098,351.1772766,2.911318302,0.153200865,11.41481781,2.285836935,53.97262661,-167.4711923,367.0969496,1.286999226,0.001808033,6.913823605,21100,14,1,2,13,14,247,247
DF56(6)_t09,1,1,1,4065,4125,76783881,77590676,5134,E,12.19495487,0.728373766,0.212725669,0.817993104,0.176758632,117.2647095,0.192580774,4.257283688,0.167655557,1,79.84061432,68,77181272,1.146444321,2415.44458,4.21659565,0.16223599,13.96412659,1114.904419,12.19495487,0.843626142,45.74041367,10.29049206,10.95406264,143.673174,1533.128015,1.086252213,0.004389953,10.60368824,26370,2,2,3,17,18,152,152
DF56(6)_t09,1,1,1,4065,4187,76783881,78264790,5135,E,25.07313156,0.99943769,0.005664946,1,0,207.8178253,0.056150053,5.600003242,5.97205E-07,1,308.7767944,258,77470144,1.08374095,2525.421631,5.600003242,5.97205E-07,24.63011551,7605.208008,25.07313156,0.799525619,100.2924423,12.79238796,-66.32439737,117.4602249,9660.539089,1.085799694,0.004269272,10.78171253,896151,15,8,9,17,18,141,141
DF56(6)_t09,1,1,1,4067,4074,76817716,76938156,5136,E,2.848320723,0.986631036,0.032352563,0.865597129,0.154695898,127.6818161,0.19543916,4.834366798,0.157228574,1,24.72791862,22,76829768,1.105866194,4340.853027,4.757803917,0.158779755,17.77882004,439.6332092,2.848320723,0.154772326,11.12691116,1.96617198,83.65980825,-135,443.6175226,1.192124844,0.002101716,9.123241425,144989,3,1,2,13,14,249,228
DF56(6)_t09,1,1,1,4067,4086,76817716,77034470,5137,E,1.646114111,1,0,0.981630623,0.021433074,141.2105255,0.046171315,5.406975746,0.033231147,1,18.82842636,19,76926096,1.039625883,4354.438477,5.406975746,0.033231147,22.96141815,432.3273621,1.646114111,0.056749485,6.560022354,0.897545457,18.43494882,150.9453959,442.9965961,1.191832542,0.002104375,9.163371086,420893,3,1,2,13,14,249,249
DF56(6)_t09,1,1,1,4068,4069,76833581,76857678,1363,E,8.842722893,0.594771266,0.409888625,0.492549002,0.468701154,71,0.448656052,2.670248508,0.455804825,1,14.41421318,15,76857672,1.09589231,1662.392456,2.217353106,0.390921593,3.861531496,55.66093826,8.842722893,3.838046551,29.86216927,24.29470253,75.96704793,-90.01398823,184.3806888,1.152426243,0.005816016,9.668501854,5278,19,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4069,4096,76857678,77170775,5138,E,11.03940105,0.570079923,0.282690138,0.53769058,0.316519052,77.22222137,0.304403096,2.876354694,0.308251709,1,28.0710659,27,77014224,1.06022954,1674.509644,2.876354694,0.308251709,6.497926235,182.403717,11.03940105,2.035047293,34.56003189,16.70895386,4.398705355,-162.897271,301.4167192,1.147648811,0.0057791,9.677158356,19462,11,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4070,4072,76870350,76918541,5139,E,2.002174139,1,0,1,0,185.375,0.01711897,5.599998951,1.73962E-07,1,24.65685272,24,76894448,1.056183457,1714.430664,5.599998951,1.73962E-07,24.63007736,607.3001709,2.002174139,0.063844822,8.008696556,1.021517873,82.40535663,-104.0362435,597.8574019,1.421849847,0.004764075,8.167675972,141804,12,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4070,4111,76870350,77424258,5140,E,25.53650856,0.613235295,0.309156477,0.56593138,0.360196322,84.27083588,0.427794963,2.91781044,0.403116137,1,56.52690887,48,77135264,1.089476109,1729.394165,2.801193476,0.376338631,6.162771702,348.3624268,25.53650856,6.069350243,73.3785553,37.40613937,-24.22774532,147.9946168,615.3468331,1.419278026,0.00451118,7.801608086,10554,10,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4071,4096,76881806,77170775,5142,E,54.639328,0.549673259,0.280862123,0.406629294,0.580990791,60.04761887,0.585192442,2.157908201,0.614667058,1,50.11270142,42,77014248,1.094330788,1673.022705,1.981960535,0.571511745,3.085175514,154.6064758,54.639328,38.72166443,129.9445038,132.3207397,-59.53445508,125.837653,360.2150137,1.14951992,0.005826202,9.747368813,0,15,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4071,4098,76881806,77279205,5141,E,3.120364189,0.99930799,0.004038055,1,0,165.5294189,0.02857817,5.596852303,0.0011206,1,38.38477325,34,77074488,1.082227707,1675.120361,5.596852303,0.0011206,24.60240555,944.3577881,3.120364189,0.099612363,12.48163223,1.593836308,34.50852299,-173.2901632,990.6624354,1.152189493,0.006013954,10.07409668,2533219,10,5,6,16,17,0,0
DF56(6)_t09,1,1,1,4072,4082,76918541,77014904,5143,E,2.509085894,1,0,1,0,182.1034546,0.010098437,5.600000381,8.66567E-08,1,30.89949226,29,76942640,1.097273111,1726.064697,5.600000381,8.66567E-08,24.63009071,761.057312,2.509085894,0.080009103,10.03633881,1.280145168,82.87498365,-118.6104597,775.1319314,1.427606344,0.004713424,8.13567543,120888,18,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4072,4088,76918541,77075087,5144,E,11.15599442,0.606722713,0.439340115,0.581232488,0.591975868,88.14286041,0.620635629,3.217255116,0.609457135,1,13,14,76990792,1,1726.036865,2.820130587,0.64798224,6.246378899,81.20292664,11.15599442,8.588087082,16.64964676,8.373877525,0,180,119.9681835,1.423525929,0.004619291,7.973066807,15828,8,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4073,4094,76929713,77134437,5145,E,4.904646397,0.698910713,0.161519378,0.652941227,0.128670245,93.1111145,0.124425866,3.377385855,0.109164111,1,21.14213371,18,77026056,1.071948647,1713.113159,3.377385855,0.109164111,8.958828926,189.4087524,4.904646397,0.458969444,18.87937355,6.620429993,45,-167.4711923,312.0500863,1.08267355,0.004080897,6.991038799,15828,1,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4074,4083,76938156,77022480,5146,E,2.671488762,1,0,1,0,198.1935425,0.049802631,5.600000858,1.73114E-07,1,32.89949036,31,76962256,1.067962646,4321.666016,5.600000858,1.73114E-07,24.63009453,810.3175659,2.671488762,0.085187763,10.68594837,1.363003254,83.29016319,-111.037511,1050.918182,1.190932274,0.002089595,9.030533791,150334,19,1,2,13,14,228,43
DF56(6)_t09,1,1,1,4074,4086,76938156,77034470,5147,E,3.332413673,0.976641119,0.054163139,0.814492702,0.214421421,118.9565201,0.241648927,4.551611423,0.216041759,1,25.31370735,23,77034480,1.081348062,4347.234863,4.330897808,0.217359617,14.73145866,372.9078369,3.332413673,0.241557539,13.74674892,2.931595802,-55.0079798,90,401.4290133,1.191001177,0.002098087,9.120877266,10375,11,1,2,13,14,249,43
DF56(6)_t09,1,1,1,4075,4084,76942770,77027064,5149,E,6.480477333,0.497058839,0.318770856,0.425000012,0.537196219,61.625,0.510203183,2.276029348,0.498964161,1,7,8,76978896,1,1769.59436,2.276029348,0.498964161,4.0686059,28.48024178,6.480477333,4.079674244,13.76392841,10.62788105,18.43494882,165.9637565,37.85927147,1.486824751,0.004222791,7.472626686,10553,19,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4075,4089,76942770,77075193,5150,E,10.15673828,0.583453,0.208124772,0.725107491,0.190731436,103.0731735,0.185218766,3.520487785,0.169711426,1,44.14214325,41,76954792,1.089348555,1762.411987,3.520487785,0.169711426,9.73409462,429.6838074,10.15673828,1.037344337,36.27837753,11.70852375,-86.98868088,116.5661702,562.9561556,1.476214886,0.004376528,7.713245869,15827,8,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4075,4092,76942770,77123400,5148,E,84.48764801,0.488949925,0.216378376,0.480557084,0.321252912,69.28971863,0.307196707,2.26396203,0.311438411,1,128.7817383,107,76786272,8.585449219,1771.089233,2.251084089,0.309040487,3.979910612,512.5397949,84.48764801,29.95718002,258.8635864,204.3372345,104.0362435,119.7448813,1668.972945,1.484851837,0.003790287,6.712936401,0,14,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4076,4161,76949559,77973180,1364,E,10.82976627,0.818523109,0.163809732,0.969795644,0.051086787,149.6595764,0.152607054,5.048352242,0.076300591,1,110.8111725,94,77407200,1.117879987,4912.365234,5.059396744,0.076410614,20.10422707,2227.772949,10.82976627,0.438390613,44.09467697,6.890468121,50.44033203,-173.5169263,3135.842923,1.190161943,0.001903044,9.348445892,5278,1,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4078,4128,76956476,77667024,5151,E,7.922902584,1,0,1,0,192.9078979,0.105767488,5.594798088,0.004232574,1,97.36752319,76,77257560,1.06357038,2859.87207,5.594798088,0.004232574,24.58434868,2393.717041,7.922902584,0.253189296,31.68439293,4.048895359,54.46232221,-134.1696845,3000.170472,1.123301387,0.003680232,10.52499199,591063,14,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4078,4140,76956476,77811451,5152,E,7.031318665,0.966285408,0.063550077,0.949019551,0.111973673,163.347229,0.1937318,5.298953533,0.116077438,1,75.55635071,72,77377944,1.059039235,2831.987305,5.290352345,0.117529109,21.98158836,1660.848633,7.031318665,0.292832911,27.49804878,3.930001259,-1.735704589,170.5376778,2091.27199,1.130197525,0.00368628,10.43949795,187834,19,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4079,4087,76968686,77052920,1366,E,47.39868546,0.637887418,0.286096126,0.590259314,0.410694599,85.40322876,0.415317178,2.995521784,0.402690858,1,65.97055817,62,76956616,1.092102051,2927.865967,2.863090992,0.376445532,6.438137054,424.7275085,47.39868546,64.68737793,81.97471619,40.00088882,-92.12213114,103.1349067,885.4326335,1.127002597,0.003332665,9.757596016,5278,6,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4080,4122,76974845,77564932,5153,E,14.58975029,0.680784404,0.139918834,0.651294112,0.164465159,92.86000061,0.159268752,3.321239233,0.131199941,1,61.01218414,50,77263864,1.07154417,3820.949463,3.321239233,0.131199941,8.66343689,528.5751953,14.58975029,1.450124621,56.3399353,20.43036079,26.56505118,-145.7842979,928.9837316,1.299041033,0.001779873,6.800806046,15828,8,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4082,4088,77014904,77075087,5155,E,46.13394165,0.552218795,0.259373277,0.450670809,0.561684132,68.36842346,0.621797562,2.210237741,0.716159344,1,40.72792435,38,77135312,1.483223557,1739.773193,2.021917105,0.691636682,3.21082449,130.7702179,46.13394165,27.22296333,101.4765472,99.28849792,-53.97262661,72.64597536,302.0548937,1.426208735,0.004592677,7.990215778,0,7,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4082,4103,77014904,77328047,5154,E,5.015780449,1,0,1,0,205,0.074067518,5.599998951,1.71961E-07,1,61.76955032,52,77183520,1.079036713,1755.310303,5.599998951,1.71961E-07,24.63007736,1521.388794,5.015780449,0.159941986,20.06312752,2.559073448,64.23067238,-118.6104597,1715.413077,1.431630969,0.004631293,8.129357338,115654,2,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4083,4101,77022480,77299479,5156,E,3.500815868,1,0,1,0,197.6857147,0.086568788,5.600001335,2.59178E-07,1,43.11270142,35,77179040,1.071805477,4299.755371,5.600001335,2.59178E-07,24.63009834,1061.870117,3.500815868,0.111633152,14.00325775,1.786128879,49.08561678,-119.0546041,1153.73327,1.193624258,0.002076206,8.92718029,31638,3,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4084,4092,77027064,77123400,6051,E,54.04409409,0.265359491,0.289123088,0.137690634,0.472828686,22,0.405285329,0.714945555,0.37592274,1,8,9,77075232,1,1776.638062,0.624313772,0.367166728,0.30612281,2.448982477,54.04409409,250.724823,209.0664215,2145.549072,14.03624347,153.4349488,23.48309709,1.484068513,0.003744302,6.652268887,5277,6,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4085,4121,77028927,77558762,1368,E,24.86080742,0.578126371,0.137064204,0.493856221,0.205089271,71.15555573,0.196477041,2.405254841,0.227979466,1,50.21319962,45,77293848,1.094439745,2990.38916,2.405254841,0.227979466,4.543725014,228.1549683,24.86080742,5.881063461,88.40886688,61.1270752,-5.194543568,153.4354575,628.9640972,1.13835597,0.003190399,9.540534019,5278,3,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4086,4093,77034470,77130808,5157,E,0.716881514,1,0,1,0,152,0.009868421,5.599999428,9.03147E-08,1,8.828427315,9,77082640,1.070604086,4358.416016,5.599999428,9.03147E-08,24.63008118,217.4448853,0.716881514,0.022859745,2.86752677,0.365756035,36.86989765,165.9637565,144.5120301,1.191555262,0.002099156,9.148993492,426154,19,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4087,4127,77052920,77655075,5158,E,6.867115974,0.95957768,0.075787604,0.999517381,0.002352819,165.1846161,0.106103517,5.488675117,0.025180738,1,80.98274994,65,77438288,1.089497805,2944.228271,5.488675117,0.025180738,23.66055489,1916.096802,6.867115974,0.229269594,27.38152122,3.635653734,37.99915659,-120.9644422,2051.420579,1.12415123,0.003574053,10.52282715,46163,3,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4088,4113,77075087,77448367,5159,E,153.8552246,0.355317861,0.32232976,0.209744528,0.352000833,31.90909004,0.319343388,0.937908471,0.307832897,1,40.69848633,33,77255704,1.070642114,1743.968384,0.922267139,0.302267998,0.668041348,27.18827248,153.8552246,323.9932861,487.3768616,2291.98291,-38.15722659,147.9946168,139.1651626,1.423907757,0.003344605,5.832884312,10554,16,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4089,4099,77075193,77291953,5160,E,1029.576294,0.349766612,0.517655253,0.282166153,0.965336442,42,0.893983364,1.504705906,0.966693401,0,20.82842636,21,77171536,1.129580021,1772.585327,1.346882463,0.96135354,1.42478478,29.67602539,1029.576294,149119.0469,116.9491806,257.8681946,45,158.1985905,70.67351473,1.461353064,0.004289116,7.602824688,0,2,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4089,4103,77075193,77328047,5161,E,4.982963562,0.86050415,0.153940484,0.908571482,0.161173686,142.3142853,0.219294623,4.796236038,0.173787907,1,40.21319962,35,77147424,1.14894855,1765.476563,4.720882416,0.176416293,17.50395775,703.8901367,4.982963562,0.324981242,18.37902069,3.298648119,-73.3020391,146.3110085,725.9838703,1.448897123,0.004526489,7.991411209,21099,2,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4090,4171,77100727,78015980,5162,E,8.548047066,0.98384124,0.042719439,1,0,172.9638519,0.084139273,5.586372852,0.004984971,1,104.7817307,83,77522240,1.07520771,2671.83667,5.586372852,0.004984971,24.51036072,2568.238037,8.548047066,0.273872942,34.19998169,4.383550167,51.49934628,-157.4794344,2913.439107,1.163592219,0.003651523,9.75627327,62384,6,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4090,4369,81206717,77100727,1468,E,56.41297531,0.840101123,0.159725621,0.956305206,0.084383704,154.135437,0.180104762,5.061658382,0.114161022,1,541.8256836,443,79232032,1.138467669,2644.653809,5.06043911,0.11420536,20.11251068,10897.47461,56.41297531,2.519937277,215.517868,33.6640892,-35.81387384,128.7965521,13822.54937,1.266887188,0.003358062,8.880911827,5278,5,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4091,4104,77113696,77342486,1369,E,2.670122147,0.828039289,0.194076061,0.87843132,0.136511743,126.5500031,0.153450251,4.571412086,0.126071498,1,22.31370735,20,77222072,1.082373738,3389.373047,4.40862751,0.102703162,15.26499653,340.6186523,2.670122147,0.151047751,11.69405174,2.406679392,-6.340191746,135,640.9686771,1.177761793,0.002976419,10.08819294,5278,9,1,2,9,10,0,0
DF56(6)_t09,1,1,1,4092,4099,77123400,77291953,5163,E,61.34314728,0.354357302,0.157045946,0.287581772,0.097137272,42.63888931,0.09077207,1.290348411,0.099328339,1,40.79898834,36,77219720,1.08231163,1781.830444,1.288904071,0.102293544,1.304761291,53.23294067,61.34314728,40.01873016,250.1544952,602.3197632,-61.92751306,108.4349488,161.7772377,1.469990015,0.003724549,6.63651371,1,12,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4093,4165,77130808,77997793,5165,E,10.20745945,0.887714028,0.173027262,0.922015429,0.167693049,162.4936676,0.253829151,5.126695633,0.173923001,1,91.66904449,79,77528168,1.119498014,4391.674316,5.114402294,0.175964341,20.54374695,1883.225708,10.20745945,0.61193496,35.69710922,5.45887661,-35.70710574,160.2533915,2409.755565,1.194142818,0.00207536,9.114303589,84208,11,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4093,4225,77130808,78792648,5164,E,12.68573952,1,0,1,0,216.7266235,0.095707268,5.600000858,1.70915E-07,1,156.2254028,139,77961728,1.078571439,4364.958496,5.600000858,1.70915E-07,24.63009453,3847.846436,12.68573952,0.404519618,50.74293137,6.47231102,18.43507046,-163.0725999,5166.574574,1.208249569,0.002070036,9.035622597,338910,6,1,2,13,14,43,43
DF56(6)_t09,1,1,1,4094,4106,77375254,77134437,1372,E,35.34193802,0.496732086,0.270644486,0.387654334,0.39738968,56.44444275,0.376765549,1.852941394,0.473160744,1,33.04162598,27,77218720,1.08406055,1731.115601,1.761930704,0.427306145,2.438189983,80.56175995,35.34193802,17.65894318,108.41362,139.6902771,-56.30993247,135,2181.67717,1.086108208,0.003771202,6.528386593,5278,19,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4094,4189,78278420,77134437,1404,E,73.53717804,0.516393781,0.326120257,0.469456255,0.445554644,67.76288605,0.42594263,2.380339384,0.406086028,1,105.941124,97,77700416,1.112154722,1764.848877,2.380339622,0.406085968,4.450078964,471.4463806,73.53717804,32.7811203,190.4525757,134.4525299,7.275004958,164.8459319,1625.90479,1.085430026,0.003517843,6.208461761,5278,9,1,2,19,20,0,0
DF56(6)_t09,1,1,1,4095,4105,77154582,77359279,5166,E,2.094916821,0.991783321,0.026433241,1,0,183.6666718,0.025614927,5.599998951,1.74505E-07,1,25.79898643,21,77274992,1.073096395,4658.526367,5.599998951,1.74505E-07,24.63007736,635.4310303,2.094916821,0.066802189,8.379669189,1.068835735,-41.9872125,131.1859252,689.5216836,1.176951051,0.002025214,9.434512138,276281,8,1,2,13,14,245,43
